XXX,CityName,CityNo,CityTax,CountyName,CountyNo,CountyTax, SPDName,SPDNo,SPDTax,SPD2Name,SPD2No,SPD2Tax,SPD3Name,SPD3No,SPD3Tax, TransitName,TransitNo,TransitTax,Transit2Name,Transit2No,Transit2Tax, TotalTax
Impact                        ,2221058,0.01,Taylor                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Inadale                       ,n/a    ,0,Scurry                        ,4208000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Independence                  ,n/a    ,0,Washington                    ,4239003,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Indian Gap                    ,n/a    ,0,Hamilton                      ,4097004,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Indian Rock                   ,n/a    ,0,Upshur                        ,4230002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Indianola                     ,n/a    ,0,Calhoun                       ,4029007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Industry                      ,2008066,0.015,Austin                        ,4008002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Inez                          ,n/a    ,0,Victoria                      ,4235007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Ingleside                     ,2205021,0.02,San Patricio                  ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Ingleside On The Bay          ,2205110,0.01,San Patricio                  ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Ingram                        ,2133028,0.015,Kerr                          ,4133000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Iola                          ,2093053,0.0125,Grimes                        ,4093008,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.08
Iowa Colony                   ,2020211,0.01,Brazoria                      ,4020006,0.005,Iowa Colony Crm Con Dist,5020523,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Iowa Park                     ,2243034,0.02,Wichita                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Ira                           ,n/a    ,0,Scurry                        ,4208000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Iraan                         ,2186024,0.02,Pecos                         ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Iredell                       ,2018055,0.01,Bosque                        ,4018000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Ireland                       ,n/a    ,0,Coryell                       ,4050009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Irene                         ,n/a    ,0,Hill                          ,4109000,0.005,Hill Co ESD 2-A,5109527,0.01,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Ironton                       ,n/a    ,0,Cherokee                      ,4037007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Irving                        ,2057066,0.01,Dallas                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Dallas MTA                    ,3057994,0.01,n/a                           ,n/a    ,0,0.0825
Italy                         ,2070096,0.02,Ellis                         ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Itasca                        ,2109046,0.015,Hill                          ,4109000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Itasca/Hill Co ESD 2-A,6109616,0.015,Hill                          ,4109000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Ivanhoe                       ,2229041,0.015,Tyler                         ,4229005,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Ivanhoe                       ,n/a    ,0,Fannin                        ,4074001,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Iverson                       ,n/a    ,0,Hill                          ,4109000,0.005,Hill Co ESD 2-A,5109527,0.01,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Izoro                         ,n/a    ,0,Lampasas                      ,4141000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jacinto City                  ,2101160,0.02,Harris                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jacksboro                     ,2119017,0.02,Jack                          ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jacksonville                  ,2037025,0.015,Cherokee                      ,4037007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jamaica Beach                 ,2084107,0.01,Galveston                     ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Jarrell                       ,2246139,0.02,Williamson                    ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jarrell/Williamson Co ESD 5,6246629,0.02,Williamson                    ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jarrell/Williamson Co ESD 5(1),6246683,0.02,Williamson                    ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jarvis College                ,n/a    ,0,Wood                          ,4250007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jasper                        ,2121022,0.02,Jasper                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jayton                        ,2132010,0.01,Kent                          ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Jean                          ,n/a    ,0,Young                         ,4252005,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jeddo                         ,n/a    ,0,Bastrop                       ,4011007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jefferson                     ,2155012,0.015,Marion                        ,4155003,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jenkins                       ,n/a    ,0,Morris                        ,4172002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jersey Village                ,2101133,0.01,Harris                        ,n/a    ,0,Jersey Village Crm Con Dist              ,5101525,0.005,Jersey Village Fire Cont Dist,5101972,0.005,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jester                        ,n/a    ,0,Navarro                       ,4175009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jewett                        ,2145042,0.015,Leon                          ,4145006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Joaquin                       ,2210033,0.02,Shelby                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Johnson City                  ,2016011,0.015,Blanco                        ,4016002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Johnson City/Blanco Co N Lib Dist,6016609,0.015,Blanco                        ,4016002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Johnson City/Blanco Co ESD 1,6016627,0.01,Blanco                        ,4016002,0.005,Blanco Co N Lib Dist                ,5016510,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Johntown                      ,n/a    ,0,Red River                     ,4194006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Joliet                        ,n/a    ,0,Caldwell                      ,4028008,0.005,Caldwell Co ESD 4,5028534,0.015,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jolly                         ,2039041,0.01,Clay                          ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Jollyville                    ,n/a    ,0,Williamson                    ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Austin MTA                    ,3227999,0.01,n/a                           ,n/a    ,0,0.0725
Jones Creek                   ,2020177,0.01,Brazoria                      ,4020006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Jones Creek                   ,n/a    ,0,Wharton                       ,4241009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jones Prairie                 ,n/a    ,0,Milam                         ,4166000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jonesboro                     ,n/a    ,0,Coryell                       ,4050009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jonesboro                     ,n/a    ,0,Hamilton                      ,4097004,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Jonestown                     ,2227105,0.01,Travis                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Austin MTA                    ,3227999,0.01,n/a                           ,n/a    ,0,0.0825
Jonestown/Travis Co ESD 1        ,6227043,0.01,Travis                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Austin MTA                    ,3227999,0.01,n/a                           ,n/a    ,0,0.0825
Josephine                     ,2043107,0.015,Collin                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Josephine                     ,2043107,0.015,Hunt                          ,4116001,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Joshua                        ,2126072,0.02,Johnson                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Jourdanton                    ,2007030,0.015,Atascosa                      ,4007003,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Judd                          ,n/a    ,0,Palo Pinto                    ,4182000,0.005,Palo Pinto Co ESD 1-A,5182527,0.015,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Judson                        ,n/a    ,0,Gregg                         ,4092009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Junction                      ,2134018,0.015,Kimble                        ,n/a    ,0,Kimble Co ESD            ,5134508,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Juno                          ,n/a    ,0,Val Verde                     ,4233009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Justin                        ,2061060,0.02,Denton                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kamey                         ,n/a    ,0,Calhoun                       ,4029007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Karnes City                   ,2128016,0.015,Karnes                        ,4128007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Katemcy                       ,n/a    ,0,Mason                         ,n/a    ,0,Mason Co Health Serv            ,5157500,0.01,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Katy                          ,2101053,0.01,Fort Bend                     ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Houston MTA                   ,3101990,0.01,n/a                           ,n/a    ,0,0.0825
Katy                          ,2101053,0.01,Harris                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Houston MTA                   ,3101990,0.01,n/a                           ,n/a    ,0,0.0825
Katy                          ,2101053,0.01,Waller                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Houston MTA                   ,3101990,0.01,n/a                           ,n/a    ,0,0.0825
Kaufman                       ,2129024,0.02,Kaufman                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Keechi                        ,n/a    ,0,Leon                          ,4145006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Keene                         ,2126081,0.02,Johnson                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Keene/Johnson Co ESD 1-B  ,6126615,0.02,Johnson                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Keeter                        ,n/a    ,0,Wise                          ,4249001,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Keller                        ,2220111,0.0175,Tarrant                       ,n/a    ,0,Keller Crm Con Dist               ,5220683,0.0025,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kelsay                        ,n/a    ,0,Jim Hogg                      ,4124001,0.01,Jim Hogg Co Health Serv              ,5124500,0.005,Jim Hogg Co Asst Dist                ,5124519,0.005,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kelsey                        ,n/a    ,0,Upshur                        ,4230002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kemah                         ,2084027,0.02,Galveston                     ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kemp                          ,2129033,0.0175,Kaufman                       ,n/a    ,0,Kemp Mun Dev Dist,5129514,0.0025,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kempner                       ,2141037,0.015,Lampasas                      ,4141000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kendalia                      ,n/a    ,0,Kendall                       ,4130003,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kendleton                     ,2079088,0.015,Fort Bend                     ,n/a    ,0,Ft Bend Co ESD 8,5079747,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kenedy                        ,2128025,0.015,Karnes                        ,4128007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kenefick                      ,2146103,0.015,Liberty                       ,4146005,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kennard                       ,2113031,0.01,Houston                       ,4113004,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Kennedale                     ,2220219,0.02,Tarrant                       ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kenney                        ,n/a    ,0,Austin                        ,4008002,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kenwood Place                 ,n/a    ,0,Harris                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Houston MTA                   ,3101990,0.01,n/a                           ,n/a    ,0,0.0725
Kerens                        ,2175027,0.015,Navarro                       ,4175009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kermit                        ,2248011,0.01,Winkler                       ,4248002,0.005,Winkler Co Health Serv               ,5248501,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kerrville                     ,2133019,0.015,Kerr                          ,4133000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kickapoo                      ,n/a    ,0,Anderson                      ,4001009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kilgore                       ,2092027,0.015,Rusk                          ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0775
Kilgore                       ,2092027,0.015,Gregg                         ,4092009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Killeen                       ,2014022,0.015,Bell                          ,4014004,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Killeen/Salado Lib Dist                      ,6014610,0.015,Bell                          ,4014004,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kimball                       ,n/a    ,0,Bosque                        ,4018000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kingsbury                     ,2094114,0.015,Guadalupe                     ,4094007,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kingston                      ,n/a    ,0,Hunt                          ,4116001,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kingsville                    ,2137015,0.015,Kleberg                       ,4137006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kingtown                      ,n/a    ,0,Nacogdoches                   ,n/a    ,0,Nacogdoches Co Hosp Dist             ,5174509,0.01,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Kiomatia                      ,n/a    ,0,Red River                     ,4194006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kirby                         ,2015101,0.0125,Bexar                         ,n/a    ,0,Kirby Crm Con Dist,5015584,0.0025,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,San Antonio MTA               ,3015995,0.005,n/a                           ,n/a    ,0,0.0825
Kirbyville                    ,2121013,0.02,Jasper                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0825
Kirkland                      ,n/a    ,0,Childress                     ,4038006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kirtley                       ,n/a    ,0,Fayette                       ,4075000,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kitalou                       ,n/a    ,0,Lubbock                       ,4152006,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Kittrell                      ,n/a    ,0,Anderson                      ,4001009,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
Klein                         ,n/a    ,0,Harris                        ,n/a    ,0,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,Houston MTA                   ,3101990,0.01,n/a                           ,n/a    ,0,0.0725
Klondike                      ,n/a    ,0,Delta                         ,4060007,0.005,Delta Co ESD             ,5060506,0.005,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0725
Knickerbocker                 ,n/a    ,0,Tom Green                     ,4226008,0.005,n/a                                  ,n/a    ,0,n/a                                  ,n/a    ,0,N/A                                  ,N/A    ,0,n/a                           ,n/a    ,0,n/a                           ,n/a    ,0,0.0675
